,股票简称,昨收,前连板,昨封单,昨开,昨首停,交易日,昨竞一,selected,1_c_chg,2_c_chg,3_c_chg,4_c_chg,5_c_chg,0_c_chg,profit
603025.SH,大豪科技,1.90672507,2,,1.9324916258696212,2021-05-26 09:54:45,20210526,False,False,10.0,-5.7228,2.3891,-2.4762,0.8301,-8.09327493,-3.81607493
600696.SH,岩石股份,4.99573015,2,182700.0,0.17079419299743442,2021-05-26 10:40:42,20210526,False,False,4.8394,5.0039,4.9871,4.9965,4.9933,-5.00426985,-0.16486984999999965
605339.SH,南侨食品,10.0,7,7098576.0,9.993076390491574,2021-05-27 09:30:00,20210527,True,False,10.0,10.0,10.0,10.0,-10.0,0.0,30.0
002280.SZ,联络互动,10.0,4,36034131.0,10.000000000000009,2021-05-27 09:30:00,20210527,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
002386.SZ,天原股份,10.0,3,17275054.0,10.053475935828871,2021-05-27 09:30:00,20210527,True,False,10.0,4.1519,-3.3927,-5.619,0.0,0.0,14.151900000000001
600032.SH,浙江新能,10.0,2,80701875.0,10.071942446043176,2021-05-27 09:30:00,20210527,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605337.SH,李子园,10.0,2,143400.0,1.9611650485436856,2021-05-27 09:31:45,20210527,False,True,-2.1712,10.0,-1.8373,-3.5762,2.8769,0.0,-2.1712
002679.SZ,福建金森,10.0,5,3082778.0,8.435664709022948,2021-05-27 09:38:45,20210527,False,False,6.8932,10.0,10.0,-10.0,2.5855,0.0,6.8932
605186.SH,健麾信息,10.0,2,694220.0,-0.5704256252742388,2021-05-27 09:41:30,20210527,False,False,10.0,10.0,10.0,10.0,2.152,0.0,42.152
600095.SH,湘财股份,10.0,2,3684472.0,3.925925925925921,2021-05-27 14:14:56,20210527,False,False,-3.7037,1.049,-6.5744,-5.1852,-4.4531,0.0,-3.7037
605339.SH,南侨食品,10.0,8,5520844.0,10.00839278220731,2021-05-28 09:30:00,20210528,True,False,10.0,10.0,10.0,-10.0,-4.5382,0.0,15.4618
002280.SZ,联络互动,10.0,5,34817600.0,9.999999999999988,2021-05-28 09:30:00,20210528,True,False,10.0,10.0,10.0,10.0,-5.9322,0.0,34.0678
600032.SH,浙江新能,10.0,3,54829036.0,9.967320261437912,2021-05-28 09:30:00,20210528,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605186.SH,健麾信息,10.0,3,2962392.0,10.011966493817303,2021-05-28 09:30:00,20210528,True,False,10.0,10.0,10.0,2.152,-10.0,0.0,32.152
603836.SH,海程邦达,10.0,2,11784714.0,10.00749625187407,2021-05-28 09:30:00,20210528,True,False,10.0,-10.0,-4.9897,-6.121,-3.8966,0.0,-4.9897
002679.SZ,福建金森,6.89320388,6,,9.999999999999995,2021-05-28 09:30:15,20210528,False,True,10.0,10.0,-10.0,2.5855,-2.4797,-3.1067961200000003,9.478703880000001
002386.SZ,天原股份,10.0,4,7311235.0,6.802721088435386,2021-05-28 09:30:30,20210528,False,False,4.1519,-3.3927,-5.619,0.0,0.0,0.0,4.1519
600321.SH,正源股份,3.2,2,,-5.199999999999996,2021-05-28 10:01:48,20210528,False,False,-3.4884,4.0161,1.5444,-6.4639,-0.813,-6.8,-10.2884
002256.SZ,兆新股份,2.5862069,2,,0.8620689655172422,2021-05-28 10:42:03,20210528,False,False,5.042,5.2,4.943,5.0725,5.1724,-7.4137930999999995,-2.3717930999999997
003039.SZ,顺控发展,10.0,2,1064317.0,5.192047867207099,2021-05-28 14:44:25,20210528,False,False,10.0,-9.3954,-5.3873,-3.6658,0.367,0.0,0.6045999999999996
605339.SH,南侨食品,10.0,9,6352300.0,9.994278085065806,2021-05-31 09:30:00,20210531,True,False,10.0,10.0,-10.0,-4.5382,-4.5371,0.0,5.4618
002280.SZ,联络互动,10.0,6,37476792.0,9.917355371900836,2021-05-31 09:30:00,20210531,True,False,10.0,10.0,10.0,-5.9322,-3.4535,0.0,24.0678
600032.SH,浙江新能,10.0,4,48542146.0,9.955423476968797,2021-05-31 09:30:00,20210531,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
603836.SH,海程邦达,10.0,3,13076939.0,10.01703577512776,2021-05-31 09:30:00,20210531,True,False,-10.0,-4.9897,-6.121,-3.8966,1.4051,0.0,-14.9897
002536.SZ,飞龙股份,10.0,2,12392471.0,10.06060606060606,2021-05-31 09:30:00,20210531,True,False,10.0,2.1021,-4.4118,-10.0,-0.7973,0.0,12.1021
605499.SH,东鹏饮料,10.0,2,24341052.0,10.001364442625183,2021-05-31 09:30:00,20210531,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605186.SH,健麾信息,10.0,4,801477.0,6.163886874546784,2021-05-31 09:32:15,20210531,False,True,10.0,10.0,2.152,-10.0,10.0,0.0,22.152
600704.SH,物产中大,8.09595202,2,,4.9475262368815605,2021-05-31 10:30:00,20210531,False,False,1.9417,10.0,-1.7305,1.1613,-4.4643,-1.9040479799999996,0.03765202000000034
003039.SZ,顺控发展,10.0,3,1081000.0,3.5444814879803404,2021-05-31 10:59:17,20210531,False,False,-9.3954,-5.3873,-3.6658,0.367,-3.7529,0.0,-9.3954
002379.SZ,宏创控股,10.0,2,4789968.0,-2.657004830917861,2021-05-31 14:20:43,20210531,False,False,-4.6154,-10.0,-4.8593,-2.1505,-2.7473,0.0,-4.6154
002900.SZ,哈三联,10.0,2,2139900.0,0.5896635449184936,2021-05-31 14:51:40,20210531,False,False,-1.6399,-2.8535,-1.8482,6.6577,-10.0,0.0,-1.6399
605339.SH,南侨食品,10.0,10,8772134.0,10.005202011444418,2021-06-01 09:30:00,20210601,True,False,10.0,-10.0,-4.5382,-4.5371,1.3454,0.0,-4.5382
002280.SZ,联络互动,10.0,7,37048799.0,9.962406015037581,2021-06-01 09:30:00,20210601,True,False,10.0,10.0,-5.9322,-3.4535,3.888,0.0,14.0678
600032.SH,浙江新能,10.0,5,50458369.0,10.000000000000004,2021-06-01 09:30:00,20210601,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
603836.SH,海程邦达,-10.0,4,,10.003096934035318,2021-06-01 09:30:00,20210601,True,False,-4.9897,-6.121,-3.8966,1.4051,-1.7023,-20.0,-24.9897
002536.SZ,飞龙股份,10.0,3,12697091.0,10.022026431718063,2021-06-01 09:30:00,20210601,True,False,2.1021,-4.4118,-10.0,-0.7973,-6.1998,0.0,2.1021
605499.SH,东鹏饮料,10.0,3,19573145.0,9.997519225998515,2021-06-01 09:30:00,20210601,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
002622.SZ,融钰集团,10.0,2,10885799.0,9.966777408637883,2021-06-01 09:30:00,20210601,True,False,-2.568,2.9457,-8.4337,-8.8816,5.5957,0.0,-2.568
600696.SH,岩石股份,4.99648135,2,2331599.0,4.996481351161147,2021-06-01 09:30:00,20210601,True,False,4.9933,5.0112,5.0152,5.0072,4.989,-5.00351865,-0.010218650000000551
601996.SH,丰林集团,2.75,2,,10.000000000000009,2021-06-01 09:30:00,20210601,True,False,2.4331,-8.7886,-2.8646,-3.4853,0.5556,-7.25,-4.8169
603059.SH,倍加洁,10.0,2,2550459.0,9.988474836726844,2021-06-01 09:30:00,20210601,True,False,10.0,-10.0,-7.5512,3.4351,-5.572,0.0,-7.5512
000663.SZ,永安林业,5.03778338,2,74300.0,3.9042821158690124,2021-06-01 09:31:15,20210601,False,True,2.8777,-0.8159,5.0529,5.0336,5.0053,-4.96221662,-2.0845166200000005
002341.SZ,新纶新材,5.68720379,2,,8.056872037914689,2021-06-01 09:42:45,20210601,False,False,10.0,-6.11,8.4599,-3.0,-3.7113,-4.31279621,-0.42279621000000045
002502.SZ,鼎龙文化,10.0,2,1363200.0,9.048723897911847,2021-06-01 11:00:35,20210601,False,False,-10.0,7.26,-5.0218,0.0,-4.1379,0.0,-2.74
605186.SH,健麾信息,10.0,5,978955.0,0.23071852340145116,2021-06-01 13:28:45,20210601,False,False,10.0,2.152,-10.0,10.0,-3.2319,0.0,12.152000000000001
605339.SH,南侨食品,10.0,11,4914262.0,9.99369482976041,2021-06-02 09:30:00,20210602,True,False,-10.0,-4.5382,-4.5371,1.3454,-7.6724,0.0,-14.5382
002280.SZ,联络互动,10.0,8,42397246.0,10.085470085470098,2021-06-02 09:30:00,20210602,True,False,10.0,-5.9322,-3.4535,3.888,-10.0,0.0,4.0678
600032.SH,浙江新能,10.0,6,51967450.0,9.950859950859934,2021-06-02 09:30:00,20210602,True,False,10.0,10.0,10.0,10.0,2.5934,0.0,42.5934
002536.SZ,飞龙股份,2.1021021,4,,10.01001001001001,2021-06-02 09:30:00,20210602,True,False,-4.4118,-10.0,-0.7973,-6.1998,10.0,-7.8978979,-12.3096979
605499.SH,东鹏饮料,10.0,4,16610198.0,10.002255299954882,2021-06-02 09:30:00,20210602,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
600696.SH,岩石股份,4.99329759,3,2217669.0,4.993297587131361,2021-06-02 09:30:00,20210602,True,False,5.0112,5.0152,5.0072,4.989,-3.3867,-5.00670241,0.004497589999999718
603059.SH,倍加洁,10.0,3,430250.0,9.989521480964022,2021-06-02 09:30:00,20210602,True,False,-10.0,-7.5512,3.4351,-5.572,-1.7194,0.0,-17.5512
603511.SH,爱慕股份,10.0,2,5927539.0,10.015037593984957,2021-06-02 09:30:00,20210602,True,False,10.0,10.0,-10.0,10.0,-7.7608,0.0,12.2392
603196.SH,日播时尚,10.0,2,3248026.0,10.048426150121065,2021-06-02 09:30:00,20210602,True,False,10.0,10.0,1.8182,10.0,-10.0,0.0,21.8182
603650.SH,彤程新材,10.0,2,866184.0,1.382823871906842,2021-06-02 09:31:30,20210602,False,True,-4.9404,3.2483,3.8202,-5.7348,0.9715,0.0,-4.9404
002940.SZ,昂利康,10.0,2,1443600.0,9.682625067240455,2021-06-02 09:31:30,20210602,False,False,-4.3765,1.6875,5.6072,-10.0,-1.7989,0.0,-4.3765
605186.SH,健麾信息,10.0,6,785800.0,8.750374587953257,2021-06-02 09:33:30,20210602,False,False,2.152,-10.0,10.0,-3.2319,-4.3974,0.0,2.152
000995.SZ,皇台酒业,10.0,2,993987.0,1.4866979655712151,2021-06-02 09:51:33,20210602,False,False,2.0626,10.0,10.0,-2.4762,10.0,0.0,2.0626
002269.SZ,美邦服饰,10.0,2,15846891.0,0.4773269689737368,2021-06-02 10:01:05,20210602,False,False,2.82,-10.0,-0.7026,10.0,-4.9356,0.0,2.82
688316.SH,青云科技,7.71838626,2,,1.7064075036727373,2021-06-02 10:13:06,20210602,False,False,-1.3953,-14.8952,7.5134,-10.3837,1.4662,-2.28161374,-3.67691374
002256.SZ,兆新股份,4.94296578,2,2560200.0,-0.3802281368821212,2021-06-02 10:41:37,20210602,False,False,5.0725,5.1724,4.918,5.0,-5.0595,-5.05703422,0.01546577999999954
603787.SH,新日股份,10.0,2,245200.0,0.9834775767112509,2021-06-02 10:47:37,20210602,False,False,3.7196,-6.3793,3.0939,-5.3233,-2.3774,0.0,3.7196
600751.SH,海航科技,10.0,2,5589091.0,0.0,2021-06-02 13:05:21,20210602,False,False,10.0,2.3196,2.7708,-10.0,-4.6322,0.0,12.3196
605339.SH,南侨食品,-10.0,12,,10.002866150759536,2021-06-03 09:30:00,20210603,True,False,-4.5382,-4.5371,1.3454,-7.6724,-1.8674,-20.0,-24.5382
002280.SZ,联络互动,10.0,9,9752900.0,9.93788819875776,2021-06-03 09:30:00,20210603,True,False,-5.9322,-3.4535,3.888,-10.0,-7.4875,0.0,-5.9322
600032.SH,浙江新能,10.0,7,55816836.0,10.055865921787714,2021-06-03 09:30:00,20210603,True,False,10.0,10.0,10.0,2.5934,1.1152,0.0,32.5934
605499.SH,东鹏饮料,10.0,5,32046727.0,10.005125576627375,2021-06-03 09:30:00,20210603,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
603511.SH,爱慕股份,10.0,3,3016829.0,10.005467468562065,2021-06-03 09:30:00,20210603,True,False,10.0,-10.0,10.0,-7.7608,-1.955,0.0,2.2392000000000003
603787.SH,新日股份,3.71959943,3,,10.01430615164521,2021-06-03 09:30:00,20210603,True,False,-6.3793,3.0939,-5.3233,-2.3774,7.1125,-6.280400569999999,-12.659700569999998
603196.SH,日播时尚,10.0,3,2058762.0,1.320132013201331,2021-06-03 09:31:30,20210603,False,True,10.0,1.8182,10.0,-10.0,-10.0,0.0,11.818200000000001
002256.SZ,兆新股份,5.07246377,3,8459300.0,2.5362318840579814,2021-06-03 09:32:15,20210603,False,False,5.1724,4.918,5.0,-5.0595,-5.0157,-4.92753623,0.24486376999999937
600751.SH,海航科技,10.0,3,21120321.0,0.5665722379603405,2021-06-03 09:47:33,20210603,False,False,2.3196,2.7708,-10.0,-4.6322,-1.4286,0.0,2.3196
600696.SH,岩石股份,5.0111714,4,644761.0,4.0855410150016,2021-06-03 10:00:18,20210603,False,False,5.0152,5.0072,4.989,-3.3867,-5.0,-4.9888286,0.026371400000000378
002269.SZ,美邦服饰,2.81995662,3,,1.9522776572668081,2021-06-03 10:13:34,20210603,False,False,-10.0,-0.7026,10.0,-4.9356,1.8059,-7.18004338,-17.88264338
000995.SZ,皇台酒业,2.0625889,3,,-0.4267425320056934,2021-06-03 10:57:39,20210603,False,False,10.0,10.0,-2.4762,10.0,-10.0,-7.9374111,9.5863889
605080.SH,浙江自然,10.0,2,246447.0,1.8364669873196247,2021-06-03 13:24:40,20210603,False,False,-6.4798,-0.0425,3.9762,-5.91,10.0,0.0,-6.4798
600032.SH,浙江新能,10.0,8,67666211.0,10.0507614213198,2021-06-04 09:30:00,20210604,True,False,10.0,10.0,2.5934,1.1152,3.1618,0.0,22.5934
605499.SH,东鹏饮料,10.0,6,30618065.0,9.999068120398848,2021-06-04 09:30:00,20210604,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
002346.SZ,柘中股份,10.0,2,4130517.0,9.984152139461186,2021-06-04 09:30:30,20210604,False,True,10.0,10.0,10.0,10.0,-10.0,0.0,30.0
600696.SH,岩石股份,5.01519757,5,953475.0,3.373860182370819,2021-06-04 09:31:15,20210604,False,False,5.0072,4.989,-3.3867,-5.0,-2.3169,-4.98480243,0.022397569999999867
002256.SZ,兆新股份,5.17241379,4,11514792.0,3.793103448275858,2021-06-04 09:32:15,20210604,False,False,4.918,5.0,-5.0595,-5.0157,-4.9505,-4.82758621,0.09041379000000038
600767.SH,运盛医疗,0.43668122,2,,4.36681222707424,2021-06-04 09:33:00,20210604,False,False,5.0,3.3126,-2.004,1.4315,-0.2016,-9.56331878,-4.5633187799999995
002616.SZ,长青集团,4.21052632,2,,0.6578947368421146,2021-06-04 09:34:00,20210604,False,False,-8.8384,1.2465,1.9152,-4.4295,-1.9663,-5.78947368,-14.62787368
603196.SH,日播时尚,10.0,4,2768800.0,0.0,2021-06-04 09:35:15,20210604,False,False,1.8182,10.0,-10.0,-10.0,-6.3765,0.0,1.8182
600751.SH,海航科技,2.31958763,4,,1.546391752577321,2021-06-04 09:41:45,20210604,False,False,2.7708,-10.0,-4.6322,-1.4286,-0.5797,-7.68041237,-4.90961237
603511.SH,爱慕股份,10.0,4,2072727.0,9.592445328031808,2021-06-04 09:46:15,20210604,False,False,-10.0,10.0,-7.7608,-1.955,1.6153,0.0,-7.7608
600423.SH,柳化股份,10.0,2,171000.0,0.9852216748768483,2021-06-04 14:27:56,20210604,False,False,2.6846,-10.0,1.2107,-5.5024,-3.2911,0.0,2.6846
600032.SH,浙江新能,10.0,9,55678795.0,9.963099630996311,2021-06-07 09:30:00,20210607,True,False,10.0,2.5934,1.1152,3.1618,-10.0,0.0,12.593399999999999
605499.SH,东鹏饮料,10.0,7,31109316.0,9.99661131819722,2021-06-07 09:30:00,20210607,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
600696.SH,岩石股份,5.00723589,6,1621872.0,5.007235890014484,2021-06-07 09:30:00,20210607,True,False,4.989,-3.3867,-5.0,-2.3169,5.0073,-4.99276411,-0.0037641100000005423
002256.SZ,兆新股份,4.91803279,5,100300.0,4.918032786885258,2021-06-07 09:30:00,20210607,True,False,5.0,-5.0595,-5.0157,-4.9505,4.8611,-5.08196721,-0.08196721000000018
002346.SZ,柘中股份,10.0,3,7805900.0,10.014409221902008,2021-06-07 09:30:00,20210607,True,False,10.0,10.0,10.0,-10.0,2.4044,0.0,22.4044
002547.SZ,春兴精工,10.0,2,19100954.0,10.04464285714284,2021-06-07 09:30:00,20210607,True,False,10.0,-0.369,10.0,-10.0,-5.9813,0.0,9.631
600421.SH,华嵘控股,5.02692998,2,,5.026929982046667,2021-06-07 09:30:00,20210607,True,False,3.0769,-0.4146,-0.6661,2.7661,0.4078,-4.97307002,-1.8961700199999996
603196.SH,日播时尚,1.81818182,5,,4.090909090909085,2021-06-07 09:31:30,20210607,False,True,10.0,-10.0,-10.0,-6.3765,-3.5676,-8.18181818,-24.55831818
603779.SH,威龙股份,2.61780105,2,,0.9162303664921504,2021-06-07 09:32:15,20210607,False,False,-4.9745,-2.0134,5.0685,-3.9113,5.0204,-7.382198949999999,-12.356698949999998
603876.SH,鼎胜新材,4.68106996,2,,7.355967078189298,2021-06-07 09:33:15,20210607,False,False,-1.4742,-4.7382,2.7225,9.0724,10.0,-5.31893004,-6.793130039999999
600032.SH,浙江新能,10.0,10,10606625.0,9.983221476510062,2021-06-08 09:30:00,20210608,True,False,2.5934,1.1152,3.1618,-10.0,-8.4719,0.0,2.5934
605499.SH,东鹏饮料,10.0,8,27708209.0,9.996919285274176,2021-06-08 09:30:00,20210608,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
600696.SH,岩石股份,4.98897464,7,235300.0,4.988974641675861,2021-06-08 09:30:00,20210608,True,False,-3.3867,-5.0,-2.3169,5.0073,,-5.01102536,-8.397725359999999
002346.SZ,柘中股份,10.0,4,7776547.0,10.019646365422405,2021-06-08 09:30:00,20210608,True,False,10.0,10.0,-10.0,2.4044,4.3757,0.0,12.404399999999999
000663.SZ,永安林业,5.00532481,2,1947699.0,5.0053248136315105,2021-06-08 09:30:00,20210608,True,False,4.9696,-5.0242,4.9847,-1.0659,-4.3095,-4.99467519,-0.025075189999999914
002136.SZ,安纳达,10.0,2,6730512.0,10.000000000000005,2021-06-08 09:30:00,20210608,True,False,10.0,2.2082,-2.4691,6.0127,-10.0,0.0,12.2082
002247.SZ,聚力文化,10.16949153,2,26435800.0,10.169491525423723,2021-06-08 09:30:00,20210608,True,False,10.1538,-10.0,-8.6957,-2.0408,1.3889,0.16949153000000017,-8.37240847
603867.SH,新化股份,4.68178493,2,,9.985369422092175,2021-06-08 09:30:00,20210608,True,False,-7.1628,2.2205,-5.2283,0.3885,-0.3483,-5.31821507,-12.48101507
002547.SZ,春兴精工,10.0,3,22655100.0,9.939148073022317,2021-06-08 09:31:45,20210608,False,True,-0.369,10.0,-10.0,-5.9813,-7.7535,0.0,-0.369
002835.SZ,同为股份,10.0,2,1502963.0,1.2965964343598066,2021-06-08 09:32:45,20210608,False,False,6.3375,3.3957,-9.7855,-3.6404,-4.4719,0.0,6.3375
002077.SZ,大港股份,2.40096038,2,,2.400960384153653,2021-06-08 09:33:30,20210608,False,False,-5.9789,3.2419,-9.7826,-1.6064,1.3605,-7.59903962,-13.57793962
000422.SZ,湖北宜化,5.00834725,2,328900.0,1.502504173622702,2021-06-08 09:58:00,20210608,False,False,-0.6359,,7.68,10.0,-1.0811,-4.99165275,-5.62755275
002256.SZ,兆新股份,5.0,6,6501688.0,1.5624999999999944,2021-06-08 10:01:48,20210608,False,False,-5.0595,-5.0157,-4.9505,4.8611,-4.9669,-5.0,-10.0595
600171.SH,上海贝岭,10.0,2,4121497.0,3.5182679296346304,2021-06-08 10:43:41,20210608,False,False,-0.861,3.2258,-6.4841,0.3015,-4.3796,0.0,-0.861
605499.SH,东鹏饮料,10.0,9,30505374.0,9.998599635905336,2021-06-09 09:30:00,20210609,True,False,10.0,10.0,10.0,10.0,4.9954,0.0,44.995400000000004
002346.SZ,柘中股份,10.0,5,6748400.0,9.999999999999998,2021-06-09 09:30:00,20210609,True,False,10.0,-10.0,2.4044,4.3757,-2.0961,0.0,2.4044
000663.SZ,永安林业,4.96957404,3,2357919.0,4.969574036511158,2021-06-09 09:30:00,20210609,True,False,-5.0242,4.9847,-1.0659,-4.3095,-2.1494,-5.03042596,-10.05462596
002650.SZ,加加食品,4.96350365,2,5910080.0,4.963503649635047,2021-06-09 09:30:00,20210609,True,False,-5.007,4.978,-4.6025,0.2924,-0.2915,-5.03649635,-10.04349635
605319.SH,无锡振华,10.0,2,7138114.0,10.011248593925746,2021-06-09 09:30:00,20210609,True,False,10.0,10.0,-7.6468,-10.0,1.9319,0.0,12.353200000000001
600992.SH,贵绳股份,10.0,2,3285699.0,9.859154929577471,2021-06-09 09:30:15,20210609,False,True,3.2596,-10.0,-2.5063,10.0,-3.8551,0.0,3.2596
003032.SZ,传智教育,10.0,2,2463259.0,4.006820119352079,2021-06-09 09:31:15,20210609,False,False,10.0,10.0,1.4729,10.0,10.0,0.0,21.4729
002256.SZ,兆新股份,-5.05952381,7,,4.761904761904766,2021-06-09 09:31:30,20210609,False,False,-5.0157,-4.9505,4.8611,-4.9669,-0.3484,-15.05952381,-20.07522381
002881.SZ,美格智能,10.0,2,1891464.0,2.3999999999999964,2021-06-09 09:36:30,20210609,False,False,10.0,10.0,-10.0,-5.0573,1.273,0.0,4.9427
002136.SZ,安纳达,10.0,3,1668300.0,9.99306037473976,2021-06-09 10:28:30,20210609,False,False,2.2082,-2.4691,6.0127,-10.0,-5.0398,0.0,2.2082
002247.SZ,聚力文化,10.15384615,3,1311100.0,7.6923076923076925,2021-06-09 10:33:30,20210609,False,False,-10.0,-8.6957,-2.0408,1.3889,-1.3699,0.15384614999999968,-18.541853850000003
000422.SZ,湖北宜化,-0.63593005,3,,0.47694753577106913,2021-06-09 11:00:45,20210609,False,False,,7.68,10.0,-1.0811,10.0,-10.63593005,
605499.SH,东鹏饮料,10.0,10,29240095.0,10.000000000000005,2021-06-10 09:30:00,20210610,True,False,10.0,10.0,10.0,4.9954,10.0,0.0,34.995400000000004
000663.SZ,永安林业,-5.02415459,4,,5.024154589371976,2021-06-10 09:30:00,20210610,True,False,4.9847,-1.0659,-4.3095,-2.1494,4.8117,-15.02415459,-10.03945459
002650.SZ,加加食品,-5.0069541,3,,5.006954102920715,2021-06-10 09:30:00,20210610,True,False,4.978,-4.6025,0.2924,-0.2915,0.2924,-15.0069541,-10.0289541
002881.SZ,美格智能,10.0,3,2493352.0,10.006925207756234,2021-06-10 09:30:00,20210610,True,False,10.0,-10.0,-5.0573,1.273,-4.0026,0.0,-5.0573
003032.SZ,传智教育,10.0,3,4574684.0,9.996125532739255,2021-06-10 09:30:00,20210610,True,False,10.0,1.4729,10.0,10.0,-3.9374,0.0,11.4729
605319.SH,无锡振华,10.0,3,5778195.0,10.020449897750517,2021-06-10 09:30:00,20210610,True,False,10.0,-7.6468,-10.0,1.9319,-3.6409,0.0,2.3532
000711.SZ,京蓝科技,0.68259386,2,,9.897610921501707,2021-06-10 09:30:00,20210610,True,False,-1.6949,-10.0,-0.7663,-1.9305,1.1811,-9.31740614,-11.01230614
000982.SZ,中银绒业,10.0,2,123961980.0,10.055865921787705,2021-06-10 09:30:00,20210610,True,False,10.1523,-10.1382,5.1282,10.2439,10.177,0.0,5.1423000000000005
600714.SH,金瑞矿业,2.87610619,2,,-1.5486725663716683,2021-06-10 09:42:45,20210610,False,True,-6.5591,-1.7261,-9.6019,2.5907,0.0,-7.12389381,-13.68299381
002346.SZ,柘中股份,10.0,6,1237700.0,3.030303030303023,2021-06-10 09:50:45,20210610,False,False,-10.0,2.4044,4.3757,-2.0961,10.0,0.0,-7.5956
603918.SH,金桥信息,10.0,2,3215891.0,0.3344481605351099,2021-06-10 09:52:00,20210610,False,False,-6.6109,-5.3591,-2.265,2.6651,-2.3702,0.0,-6.6109
605499.SH,东鹏饮料,10.0,11,25961103.0,9.999421329784155,2021-06-11 09:30:00,20210611,True,False,10.0,10.0,4.9954,10.0,-3.0454,0.0,24.9954
002881.SZ,美格智能,10.0,4,1743450.0,10.015748031496063,2021-06-11 09:30:00,20210611,True,False,-10.0,-5.0573,1.273,-4.0026,3.377,0.0,-15.0573
003032.SZ,传智教育,10.0,4,5323371.0,10.003522367030644,2021-06-11 09:30:00,20210611,True,False,1.4729,10.0,10.0,-3.9374,0.1629,0.0,1.4729
605319.SH,无锡振华,10.0,4,21428518.0,9.990706319702612,2021-06-11 09:30:00,20210611,True,False,-7.6468,-10.0,1.9319,-3.6409,2.6915,0.0,-7.6468
002892.SZ,科力尔,10.0,2,1338752.0,9.991843393148448,2021-06-11 09:30:00,20210611,True,False,-5.4505,-1.9216,0.9596,1.1881,-1.4481,0.0,-5.4505
300608.SZ,思特奇,20.0,2,3893549.0,20.000000000000004,2021-06-11 09:30:00,20210611,True,False,2.1858,6.8984,2.9015,-6.7088,10.6826,10.0,12.1858
601156.SH,东航物流,10.0,2,7383768.0,10.0080064051241,2021-06-11 09:30:00,20210611,True,False,-3.9301,-7.9924,0.8234,0.0408,10.0,0.0,-3.9301
000004.SZ,国华网安,10.0,2,2368700.0,9.999999999999998,2021-06-11 09:30:15,20210611,False,True,-10.0,-6.6265,3.8213,-5.4493,5.0051,0.0,-16.6265
000982.SZ,中银绒业,10.15228426,3,8341690.0,6.598984771573609,2021-06-11 09:31:45,20210611,False,False,-10.1382,5.1282,10.2439,10.177,2.4096,0.15228426000000006,-4.85771574
300339.SZ,润和软件,20.0,2,3568668.0,6.5340909090909,2021-06-11 14:52:38,20210611,False,False,-3.8826,3.4483,11.881,,,10.0,6.1174
605499.SH,东鹏饮料,10.0,12,13502312.0,10.000526066600026,2021-06-15 09:30:00,20210615,True,False,10.0,4.9954,10.0,-3.0454,0.6756,0.0,14.9954
605319.SH,无锡振华,-7.64681031,5,,10.012674271229393,2021-06-15 09:30:00,20210615,True,False,-10.0,1.9319,-3.6409,2.6915,10.0,-17.64681031,-25.71491031
600905.SH,三峡能源,10.0,2,117094601.0,9.999999999999998,2021-06-15 09:30:00,20210615,True,False,7.1429,10.101,10.0,10.0,10.0,0.0,7.1429
003032.SZ,传智教育,1.47294268,5,,5.667627281460133,2021-06-15 09:30:15,20210615,False,True,10.0,10.0,-3.9374,0.1629,-7.1545,-8.52705732,7.535542679999999
300663.SZ,科蓝软件,17.40331492,2,,10.497237569060765,2021-06-15 13:49:47,20210615,False,False,-8.2118,4.2553,1.2294,20.0,-6.8826,7.40331492,-0.8084850800000005
600070.SH,浙江富润,10.0,2,11875090.0,9.921962095875125,2021-06-16 09:33:00,20210616,False,True,-2.7356,1.3542,3.5971,-6.25,-4.3386,0.0,-2.7356
605499.SH,东鹏饮料,10.0,13,444107.0,-0.04782400765183851,2021-06-16 09:45:15,20210616,False,False,4.9954,10.0,-3.0454,0.6756,-1.8126,0.0,4.9954
603069.SH,海汽集团,4.65563678,2,,-2.0007695267410526,2021-06-16 09:53:00,20210616,False,False,-10.0,-2.8595,-2.7754,-3.9792,0.2252,-5.34436322,-18.20386322
603529.SH,爱玛科技,10.0,2,7819007.0,9.993201903467021,2021-06-17 09:30:00,20210617,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605259.SH,绿田机械,10.0,2,6631904.0,9.995340167753957,2021-06-17 09:30:00,20210617,True,False,-10.0,5.1306,-5.4847,-4.1923,-5.068,0.0,-4.8694
002767.SZ,先锋电子,10.0,2,4188711.0,5.607476635514023,2021-06-17 09:30:45,20210617,False,True,10.0,10.0,10.0,-3.1932,-3.2985,0.0,26.8068
