,股票简称,昨收,前连板,昨开,昨首停,昨封单,交易日,昨竞一,selected,1_c_chg,2_c_chg,3_c_chg,4_c_chg,5_c_chg,0_c_chg,profit
000548.SZ,湖南投资,10.0,2,10.097087378640767,2020-09-23 09:30:00,6614498.0,20200923,True,False,-10.0,-10.0,-4.1394,-2.0455,-0.9281,0.0,-24.139400000000002
000782.SZ,美达股份,-8.86363636,2,9.999999999999988,2020-09-23 09:30:00,,20200923,True,False,-10.0,-1.385,-3.9326,-0.8772,-1.1799,-18.86363636,-30.248636360000003
002819.SZ,东方中科,10.0,2,9.999999999999988,2020-09-23 09:30:00,3431680.0,20200923,True,False,10.0,-10.0,-9.7313,0.289,-6.83,0.0,-9.7313
003003.SZ,天元股份,10.0,2,9.987966305655835,2020-09-23 09:30:00,8487610.0,20200923,True,False,10.0,10.0,-10.0,-10.0,-7.4219,0.0,-7.4219
003006.SZ,百亚股份,10.0,2,10.028653295128928,2020-09-23 09:30:00,9321135.0,20200923,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605116.SH,奥锐特,10.0,2,10.030165912518854,2020-09-23 09:30:00,3714276.0,20200923,True,False,10.0,10.0,10.0,-10.0,-5.546,0.0,14.454
600481.SH,双良节能,10.0,5,8.655616942909774,2020-09-23 09:30:15,26348584.0,20200923,False,True,-2.8476,-10.0,-9.1954,-6.962,-2.4943,0.0,-2.8476
605358.SH,立昂微,10.0,9,10.00658327847269,2020-09-24 09:30:00,14754562.0,20200924,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
003000.SZ,劲仔食品,10.0,8,10.0,2020-09-24 09:30:00,21098567.0,20200924,True,False,10.0,0.5275,10.0,-9.327,1.4027,0.0,10.5275
605369.SH,拱东医疗,10.0,6,9.99863778776734,2020-09-24 09:30:00,598000.0,20200924,True,False,-10.0,-10.0,-7.0784,-2.5995,1.7736,0.0,-27.078400000000002
603112.SH,华翔股份,-8.73256519,5,10.00606428138267,2020-09-24 09:30:00,,20200924,True,False,-10.0,-10.0,-1.2295,-3.4855,5.331,-18.732565190000003,-39.962065190000004
605198.SH,德利股份,10.0,4,10.03436426116839,2020-09-24 09:30:00,4489393.0,20200924,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
002819.SZ,东方中科,10.0,3,9.994834710743813,2020-09-24 09:30:00,73240.0,20200924,True,False,-10.0,-9.7313,0.289,-6.83,5.7841,0.0,-19.731299999999997
003003.SZ,天元股份,10.0,3,10.01094091903719,2020-09-24 09:30:00,7510957.0,20200924,True,False,10.0,-10.0,-10.0,-7.4219,8.6799,0.0,-17.4219
003006.SZ,百亚股份,10.0,3,9.982638888888891,2020-09-24 09:30:00,7349538.0,20200924,True,False,10.0,10.0,10.0,10.0,0.593,0.0,40.593
605116.SH,奥锐特,10.0,3,10.006854009595619,2020-09-24 09:30:00,3934584.0,20200924,True,False,10.0,10.0,-10.0,-5.546,3.5714,0.0,4.454
003002.SZ,壶化股份,10.0,2,9.984639016897086,2020-09-24 09:30:00,3628582.0,20200924,True,False,4.8184,-10.0,0.074,-3.7722,4.1507,0.0,4.8184
003005.SZ,竞业达,10.0,2,9.996033320111064,2020-09-24 09:30:00,2020942.0,20200924,True,False,10.0,-9.0313,-4.6667,-5.0085,3.2232,0.0,0.9687000000000001
605009.SH,豪悦护理,6.66042252,9,4.06910188365074,2020-09-24 09:48:00,,20200924,False,True,2.449,-6.4286,-4.8346,-3.754,3.1948,-3.33957748,-0.8905774800000001
603976.SH,正川股份,10.0,2,-1.2225705329153511,2020-09-24 13:35:00,163800.0,20200924,False,False,2.4508,-10.0,0.3863,-5.6342,10.0,0.0,2.4508
605358.SH,立昂微,10.0,10,9.994015559545172,2020-09-25 09:30:00,17529106.0,20200925,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
003000.SZ,劲仔食品,10.0,9,9.993552546744029,2020-09-25 09:30:00,5037322.0,20200925,True,False,0.5275,10.0,-9.327,1.4027,3.17,0.0,0.5275
605198.SH,德利股份,10.0,5,9.993753903810104,2020-09-25 09:30:00,10326370.0,20200925,True,False,10.0,10.0,10.0,10.0,2.405,0.0,42.405
003003.SZ,天元股份,10.0,4,9.995027349577333,2020-09-25 09:30:00,12256565.0,20200925,True,False,-10.0,-10.0,-7.4219,8.6799,-0.6101,0.0,-27.4219
003006.SZ,百亚股份,10.0,4,10.023677979479082,2020-09-25 09:30:00,9242485.0,20200925,True,False,10.0,10.0,10.0,0.593,-0.3215,0.0,30.593
605116.SH,奥锐特,10.0,4,10.031152647975073,2020-09-25 09:30:00,3139312.0,20200925,True,False,10.0,-10.0,-5.546,3.5714,1.5196,0.0,-5.546
003002.SZ,壶化股份,4.81843575,3,9.98603351955307,2020-09-25 09:30:00,,20200925,True,False,-10.0,0.074,-3.7722,4.1507,2.952,-5.18156425,-15.107564250000001
003005.SZ,竞业达,10.0,3,10.007212405337176,2020-09-25 09:30:00,746781.0,20200925,True,False,-9.0313,-4.6667,-5.0085,3.2232,0.7517,0.0,-9.0313
003007.SZ,直真科技,10.0,2,10.008092797410308,2020-09-25 09:30:00,848136.0,20200925,True,False,-10.0,-8.6376,-0.8947,2.7987,2.7518,0.0,-18.6376
003008.SZ,开普检测,-4.19261104,2,10.004151100041511,2020-09-25 09:30:00,,20200925,True,False,-10.0,-9.3404,-0.9294,3.0019,3.617,-14.19261104,-33.53301104
002931.SZ,锋龙股份,10.0,2,-1.5233415233415344,2020-09-25 09:58:30,,20200925,False,True,-5.409,3.6862,10.0,10.0,-5.0867,0.0,-5.409
605358.SH,立昂微,10.0,11,10.01088139281828,2020-09-28 09:30:00,10691878.0,20200928,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
003000.SZ,劲仔食品,0.52754982,10,10.02344665885112,2020-09-28 09:30:00,,20200928,True,False,10.0,-9.327,1.4027,3.17,0.2793,-9.47245018,-8.79945018
605198.SH,德利股份,10.0,6,9.994321408290753,2020-09-28 09:30:00,5467500.0,20200928,True,False,10.0,10.0,10.0,2.405,1.3636,0.0,32.405
003006.SZ,百亚股份,10.0,5,9.9713055954089,2020-09-28 09:30:00,10049880.0,20200928,True,False,10.0,10.0,0.593,-0.3215,3.2258,0.0,20.593
605116.SH,奥锐特,10.0,5,10.022650056625139,2020-09-28 09:30:00,10574153.0,20200928,True,False,-10.0,-5.546,3.5714,1.5196,6.563,0.0,-15.546
605358.SH,立昂微,10.0,12,9.99010880316518,2020-09-29 09:30:00,9747050.0,20200929,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605198.SH,德利股份,10.0,7,10.01548786783685,2020-09-29 09:30:00,2082377.0,20200929,True,False,10.0,10.0,2.405,1.3636,-2.3916,0.0,22.405
003006.SZ,百亚股份,10.0,6,9.98043052837573,2020-09-29 09:30:00,19419618.0,20200929,True,False,10.0,0.593,-0.3215,3.2258,1.6667,0.0,10.593
003009.SZ,中天火箭,10.0,2,10.004880429477797,2020-09-29 09:30:00,6442311.0,20200929,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
003010.SZ,若羽臣,10.0,2,10.008305647840531,2020-09-29 09:30:00,1738502.0,20200929,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
600303.SH,曙光股份,-9.32754881,2,9.978308026030367,2020-09-29 09:30:00,,20200929,True,False,-8.134,2.0833,10.0,3.0162,-0.6757,-19.32754881,-27.46154881
002998.SZ,优彩资源,10.0,2,10.043196544276455,2020-09-29 09:30:15,4002890.0,20200929,False,True,-3.3366,10.0,10.0,-4.8658,-2.381,0.0,-3.3366
605358.SH,立昂微,10.0,13,9.982014388489219,2020-09-30 09:30:00,11403649.0,20200930,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605198.SH,德利股份,10.0,8,9.995307367433142,2020-09-30 09:30:00,2833100.0,20200930,True,False,10.0,2.405,1.3636,-2.3916,0.1149,0.0,12.405
003006.SZ,百亚股份,10.0,7,10.023724792408073,2020-09-30 09:30:00,3129898.0,20200930,True,False,0.593,-0.3215,3.2258,1.6667,-10.0,0.0,0.593
003009.SZ,中天火箭,10.0,3,9.982253771073648,2020-09-30 09:30:00,6062793.0,20200930,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
003010.SZ,若羽臣,10.0,3,10.003775009437533,2020-09-30 09:30:00,2741256.0,20200930,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605111.SH,新洁能,10.0,2,9.987317691819907,2020-09-30 09:30:00,2480194.0,20200930,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605218.SH,伟时电子,10.0,2,10.011507479861923,2020-09-30 09:30:00,7154242.0,20200930,True,False,-5.7008,10.0,-3.6813,-4.4503,-4.1644,0.0,-5.7008
002132.SZ,恒星科技,9.88700565,2,1.6949152542372896,2020-09-30 09:32:30,31896591.0,20200930,False,True,10.0,10.0,10.0,1.9305,-10.0,-0.11299434999999924,31.817505649999998
605358.SH,立昂微,10.0,14,10.016353229762876,2020-10-09 09:30:00,12963857.0,20201009,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605198.SH,德利股份,10.0,9,9.982935153583616,2020-10-09 09:30:00,373519.0,20201009,True,False,2.405,1.3636,-2.3916,0.1149,-2.218,0.0,2.405
003009.SZ,中天火箭,10.0,4,10.004033884630902,2020-10-09 09:30:00,5687974.0,20201009,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
003010.SZ,若羽臣,10.0,4,9.986273164035678,2020-10-09 09:30:00,1395044.0,20201009,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
002132.SZ,恒星科技,10.0,3,10.02570694087404,2020-10-09 09:30:00,82525808.0,20201009,True,False,10.0,10.0,1.9305,-10.0,-9.6842,0.0,21.9305
605111.SH,新洁能,10.0,3,10.00288267512251,2020-10-09 09:30:00,2548957.0,20201009,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605218.SH,伟时电子,-5.70083682,3,9.989539748953975,2020-10-09 09:30:00,,20201009,True,False,10.0,-3.6813,-4.4503,-4.1644,0.8005,-15.70083682,-9.38213682
605136.SH,丽人丽妆,10.0,2,10.01548786783685,2020-10-09 09:30:00,3212856.0,20201009,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
003006.SZ,百亚股份,0.59299191,8,5.013477088948785,2020-10-09 09:30:15,,20201009,False,True,-0.3215,3.2258,1.6667,-10.0,-4.0979,-9.40700809,-9.72850809
300581.SZ,晨曦航空,20.0,2,10.398860398860405,2020-10-09 09:39:00,1371544.0,20201009,False,False,13.6499,-0.5744,-2.8099,-10.7809,2.2411,10.0,23.649900000000002
605018.SH,长华股份,10.0,2,0.0,2020-10-09 11:15:07,2172735.0,20201009,False,False,10.0,10.0,10.0,-10.0,-10.0,0.0,10.0
605358.SH,立昂微,10.0,15,9.996283909327392,2020-10-12 09:30:00,21330030.0,20201012,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
003009.SZ,中天火箭,10.0,5,10.011001100110013,2020-10-12 09:30:00,5938372.0,20201012,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
003010.SZ,若羽臣,10.0,5,10.015600624024966,2020-10-12 09:30:00,1113238.0,20201012,True,False,10.0,10.0,10.0,10.0,3.6219,0.0,43.6219
002132.SZ,恒星科技,10.0,4,10.04672897196261,2020-10-12 09:30:00,67404573.0,20201012,True,False,10.0,1.9305,-10.0,-9.6842,-1.1655,0.0,11.9305
605111.SH,新洁能,10.0,4,10.010482180293502,2020-10-12 09:30:00,2701763.0,20201012,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605018.SH,长华股份,10.0,3,9.976387249114508,2020-10-12 09:30:00,2911413.0,20201012,True,False,10.0,10.0,-10.0,-10.0,0.8758,0.0,0.8758
605136.SH,丽人丽妆,10.0,3,9.995307367433142,2020-10-12 09:30:00,3494195.0,20201012,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
600537.SH,亿晶光电,10.0,2,10.02087682672233,2020-10-12 09:30:00,2582785.0,20201012,True,False,-5.6926,3.0181,-10.0,-1.0846,1.0965,0.0,-5.6926
601865.SH,福莱特,10.0,2,9.996961409905824,2020-10-12 09:30:00,4073922.0,20201012,True,False,4.9724,3.8421,-6.1581,4.5099,-10.0,0.0,4.9724
605099.SH,共创草坪,10.0,2,4.294478527607365,2020-10-12 09:31:45,2201412.0,20201012,False,True,10.0,-7.3674,2.8092,6.3875,2.9353,0.0,2.6326
300208.SZ,青岛中程,12.22707424,2,9.856519026824692,2020-10-12 10:37:02,,20201012,False,False,-1.0561,0.8427,-15.4318,1.3175,2.6658,2.2270742400000003,1.1709742400000003
605358.SH,立昂微,10.0,16,10.000000000000004,2020-10-13 09:30:00,15818070.0,20201013,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
003009.SZ,中天火箭,10.0,6,10.0,2020-10-13 09:30:00,8465403.0,20201013,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
003010.SZ,若羽臣,10.0,6,10.01134429948951,2020-10-13 09:30:00,1186484.0,20201013,True,False,10.0,10.0,10.0,3.6219,-1.3084,0.0,33.6219
002132.SZ,恒星科技,10.0,5,9.978768577494685,2020-10-13 09:30:00,86528397.0,20201013,True,False,1.9305,-10.0,-9.6842,-1.1655,1.1792,0.0,1.9305
605111.SH,新洁能,10.0,5,10.00476417341592,2020-10-13 09:30:00,4360979.0,20201013,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605136.SH,丽人丽妆,10.0,4,9.982935153583616,2020-10-13 09:30:00,3226316.0,20201013,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
601777.SH,力帆科技,-1.95439739,2,5.048859934853429,2020-10-13 09:30:00,,20201013,True,False,-4.9834,-2.0979,-0.7143,-1.4388,-4.7445,-11.95439739,-16.93779739
605018.SH,长华股份,10.0,4,7.890499194847034,2020-10-13 09:31:30,2824050.0,20201013,False,True,10.0,-10.0,-10.0,0.8758,0.9767,0.0,-9.1242
002759.SZ,天际股份,5.83203733,2,4.976671850699849,2020-10-13 09:59:19,,20201013,False,False,10.0,-6.4796,1.7857,0.9123,10.0,-4.16796267,-0.6475626699999992
605099.SH,共创草坪,10.0,3,0.6691449814126383,2020-10-13 10:34:05,1053601.0,20201013,False,False,-7.3674,2.8092,6.3875,2.9353,-2.4951,0.0,-7.3674
605358.SH,立昂微,10.0,17,10.012285012285005,2020-10-14 09:30:00,11372714.0,20201014,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
003009.SZ,中天火箭,10.0,7,9.999999999999991,2020-10-14 09:30:00,6780882.0,20201014,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
003010.SZ,若羽臣,10.0,7,10.002577984016504,2020-10-14 09:30:00,1480659.0,20201014,True,False,10.0,10.0,3.6219,-1.3084,-0.0947,0.0,23.6219
002132.SZ,恒星科技,1.93050193,6,10.038610038610047,2020-10-14 09:30:00,,20201014,True,False,-10.0,-9.6842,-1.1655,1.1792,-3.7296,-8.06949807,-27.753698070000002
605111.SH,新洁能,10.0,6,10.004330879168466,2020-10-14 09:30:00,3049679.0,20201014,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605136.SH,丽人丽妆,10.0,5,10.007757951900691,2020-10-14 09:30:00,4133505.0,20201014,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605338.SH,巴比食品,10.0,2,10.024813895781653,2020-10-14 09:30:00,8858856.0,20201014,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605018.SH,长华股份,10.0,5,4.978038067349942,2020-10-14 09:56:00,1215670.0,20201014,False,True,-10.0,-10.0,0.8758,0.9767,-6.2332,0.0,-19.1242
300062.SZ,中能电气,20.0,2,4.1392285983066746,2020-10-14 13:56:03,5680000.0,20201014,False,False,13.4796,-8.9779,7.2079,5.8033,-8.4281,10.0,23.479599999999998
605358.SH,立昂微,10.0,18,9.994416527079839,2020-10-15 09:30:00,10114668.0,20201015,True,False,10.0,10.0,10.0,10.0,-4.681,0.0,35.319
003009.SZ,中天火箭,10.0,8,10.000000000000007,2020-10-15 09:30:00,12774494.0,20201015,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
003010.SZ,若羽臣,10.0,8,10.007030700726496,2020-10-15 09:30:00,2414955.0,20201015,True,False,10.0,3.6219,-1.3084,-0.0947,-10.0,0.0,13.6219
605111.SH,新洁能,10.0,7,10.000000000000012,2020-10-15 09:30:00,2097667.0,20201015,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605136.SH,丽人丽妆,10.0,6,10.01410437235543,2020-10-15 09:30:00,4843732.0,20201015,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605338.SH,巴比食品,10.0,3,10.013531799729359,2020-10-15 09:30:00,9447371.0,20201015,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
600702.SH,舍得酒业,5.00146242,2,5.001462415911088,2020-10-15 09:30:00,1940258.0,20201015,True,False,-2.8412,4.9885,4.9973,0.9103,5.0,-4.99853758,-7.8397375799999995
300062.SZ,中能电气,13.47962382,3,3.996865203761754,2020-10-15 14:30:41,,20201015,False,True,-8.9779,7.2079,5.8033,-8.4281,6.282,3.4796238200000005,-5.4982761799999995
605358.SH,立昂微,10.0,19,10.000000000000012,2020-10-16 09:30:00,10693656.0,20201016,True,False,10.0,10.0,10.0,-4.681,0.7275,0.0,25.319
003009.SZ,中天火箭,10.0,9,9.99248685199099,2020-10-16 09:30:00,13790708.0,20201016,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
003010.SZ,若羽臣,10.0,9,9.991478483170015,2020-10-16 09:30:00,1669698.0,20201016,True,False,3.6219,-1.3084,-0.0947,-10.0,-2.4642,0.0,3.6219
605111.SH,新洁能,10.0,8,10.00357909806728,2020-10-16 09:30:00,6501472.0,20201016,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605136.SH,丽人丽妆,10.0,7,10.000000000000004,2020-10-16 09:30:00,5837258.0,20201016,True,False,10.0,10.0,10.0,10.0,2.5075,0.0,42.5075
605338.SH,巴比食品,10.0,4,10.0041000410004,2020-10-16 09:30:00,14570469.0,20201016,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
601339.SH,百隆东方,10.0,2,6.882591093117406,2020-10-16 09:30:15,5465700.0,20201016,False,True,-7.919,-5.0,10.1053,-4.3977,-1.4,0.0,-7.919
002975.SZ,博杰股份,9.50255695,2,3.207810320781035,2020-10-16 10:21:00,,20201016,False,False,-5.4938,-2.0665,-2.8899,0.5196,-4.8684,-0.49744304999999933,-5.99124305
605358.SH,立昂微,10.0,20,9.990770650669123,2020-10-19 09:30:00,2839698.0,20201019,True,False,10.0,10.0,-4.681,0.7275,6.5367,0.0,15.318999999999999
003009.SZ,中天火箭,10.0,10,9.995446265938071,2020-10-19 09:30:00,6849141.0,20201019,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605111.SH,新洁能,10.0,9,10.004880429477803,2020-10-19 09:30:00,13572881.0,20201019,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605136.SH,丽人丽妆,10.0,8,9.994172494172494,2020-10-19 09:30:00,4973363.0,20201019,True,False,10.0,10.0,10.0,2.5075,-10.0,0.0,32.5075
605338.SH,巴比食品,10.0,5,9.988818486768556,2020-10-19 09:30:00,10332149.0,20201019,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
300819.SZ,聚杰微纤,13.45593182,2,3.162143978470501,2020-10-19 14:05:16,,20201019,False,True,-1.9174,-3.3454,5.5046,-2.1739,-2.5859,3.45593182,1.53853182
605358.SH,立昂微,10.0,21,10.006293266205152,2020-10-20 09:30:00,4592943.0,20201020,True,False,10.0,-4.681,0.7275,6.5367,-7.5085,0.0,5.319
003009.SZ,中天火箭,10.0,11,9.997930035189398,2020-10-20 09:30:00,17217942.0,20201020,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605111.SH,新洁能,10.0,10,9.997042295178927,2020-10-20 09:30:00,9859485.0,20201020,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
605136.SH,丽人丽妆,10.0,9,10.013245033112586,2020-10-20 09:30:00,4151682.0,20201020,True,False,10.0,10.0,2.5075,-10.0,-7.1182,0.0,22.5075
605338.SH,巴比食品,10.0,6,9.99661131819722,2020-10-20 09:30:00,15407937.0,20201020,True,False,10.0,10.0,10.0,10.0,-3.219,0.0,36.781
605116.SH,奥锐特,10.0,2,-3.7163814180929,2020-10-20 09:41:46,1194377.0,20201020,False,True,-2.4,-7.286,-0.2947,-4.6305,-1.0847,0.0,-2.4
003009.SZ,中天火箭,10.0,12,9.992472713586755,2020-10-21 09:30:00,11552938.0,20201021,True,False,10.0,10.0,10.0,10.0,-10.0,0.0,30.0
605111.SH,新洁能,10.0,11,10.002688894864209,2020-10-21 09:30:00,8174086.0,20201021,True,False,10.0,10.0,10.0,10.0,9.166,0.0,49.166
605136.SH,丽人丽妆,10.0,10,9.992776306284611,2020-10-21 09:30:00,4452653.0,20201021,True,False,10.0,2.5075,-10.0,-7.1182,-4.2034,0.0,12.5075
605338.SH,巴比食品,10.0,7,10.012322858903266,2020-10-21 09:30:00,11731757.0,20201021,True,False,10.0,10.0,10.0,-3.219,1.087,0.0,26.781
605358.SH,立昂微,10.0,22,4.881769641495047,2020-10-21 09:32:30,802094.0,20201021,False,True,-4.681,0.7275,6.5367,-7.5085,0.9712,0.0,-4.681
300419.SZ,浩丰科技,20.0,2,-2.6036644165863025,2020-10-21 14:41:22,4936615.0,20201021,False,False,5.0643,1.5302,0.0,4.7476,5.1799,10.0,15.0643
003009.SZ,中天火箭,10.0,13,10.008554319931555,2020-10-22 09:30:00,17887573.0,20201022,True,False,10.0,10.0,10.0,-10.0,-10.0,0.0,10.0
605111.SH,新洁能,10.0,12,9.997555609875345,2020-10-22 09:30:00,7932833.0,20201022,True,False,10.0,10.0,10.0,9.166,-1.5065,0.0,39.166
605136.SH,丽人丽妆,10.0,11,10.004378283712784,2020-10-22 09:30:00,3821032.0,20201022,True,False,2.5075,-10.0,-7.1182,-4.2034,-0.6061,0.0,2.5075
605338.SH,巴比食品,10.0,8,9.997199663959675,2020-10-22 09:30:00,6748112.0,20201022,True,False,10.0,10.0,-3.219,1.087,2.3656,0.0,16.781
002210.SZ,飞马国际,-0.88495575,2,4.867256637168156,2020-10-22 09:30:00,,20201022,True,False,4.9107,0.0,-3.4043,3.5242,-1.2766,-10.88495575,-5.974255749999999
300781.SZ,因赛集团,11.2936345,2,6.776180698151944,2020-10-22 14:26:47,,20201022,False,True,7.0111,1.6897,-1.6785,3.811,-1.9435,1.2936344999999996,8.304734499999999
003009.SZ,中天火箭,10.0,14,10.00000000000001,2020-10-23 09:30:00,18266184.0,20201023,True,False,10.0,10.0,-10.0,-10.0,0.3174,0.0,0.3174
605111.SH,新洁能,10.0,13,10.0,2020-10-23 09:30:00,7127684.0,20201023,True,False,10.0,10.0,9.166,-1.5065,-2.9658,0.0,29.166
605136.SH,丽人丽妆,2.50746269,12,10.00995024875622,2020-10-23 09:30:00,,20201023,True,False,-10.0,-7.1182,-4.2034,-0.6061,-2.439,-7.4925373099999995,-24.610737309999998
003015.SZ,日久光电,10.0,2,9.990393852065313,2020-10-23 09:30:00,9190724.0,20201023,True,False,10.0,10.0,10.0,10.0,2.7414,0.0,42.7414
605058.SH,澳弘电子,10.0,2,10.006925207756234,2020-10-23 09:30:00,2812245.0,20201023,True,False,-7.7117,-6.6508,-0.0731,-3.2907,0.8318,0.0,-7.7117
605338.SH,巴比食品,10.0,9,6.924643584521382,2020-10-23 09:34:45,280024.0,20201023,False,True,10.0,-3.219,1.087,2.3656,1.6807,0.0,6.781000000000001
003009.SZ,中天火箭,10.0,15,9.995758518309053,2020-10-26 09:30:00,18460643.0,20201026,True,False,10.0,-10.0,-10.0,0.3174,-10.0,0.0,-9.6826
605111.SH,新洁能,10.0,14,10.000000000000005,2020-10-26 09:30:00,4099926.0,20201026,True,False,10.0,9.166,-1.5065,-2.9658,-1.8243,0.0,19.166
003015.SZ,日久光电,10.0,3,10.043668122270745,2020-10-26 09:30:00,6788106.0,20201026,True,False,10.0,10.0,10.0,2.7414,-10.0,0.0,32.7414
605058.SH,澳弘电子,-7.71167768,3,10.009442870632682,2020-10-26 09:30:00,,20201026,True,False,-6.6508,-0.0731,-3.2907,0.8318,-4.2745,-17.71167768,-24.36247768
003013.SZ,地铁设计,10.0,2,10.014104372355424,2020-10-26 09:30:00,5271161.0,20201026,True,False,4.0598,-9.5688,-7.6294,-0.6883,-4.901,0.0,4.0598
000408.SZ,藏格矿业,5.0209205,2,1.6736401673640182,2020-10-26 09:31:00,665190.0,20201026,False,True,2.5232,-0.3886,-1.0403,2.7595,-1.023,-4.9790795,-2.4558795
605338.SH,巴比食品,10.0,10,1.8282804906271677,2020-10-26 13:40:01,564524.0,20201026,False,False,-3.219,1.087,2.3656,1.6807,-1.7562,0.0,-3.219
300582.SZ,英飞特,20.0,2,1.6088060965283615,2020-10-26 14:34:47,3118045.0,20201026,False,False,-6.422,20.0,-9.4909,-9.8611,2.8505,10.0,3.5780000000000003
003009.SZ,中天火箭,10.0,16,10.000000000000002,2020-10-27 09:30:00,17191263.0,20201027,True,False,-10.0,-10.0,0.3174,-10.0,2.3806,0.0,-19.6826
605111.SH,新洁能,10.0,15,10.0,2020-10-27 09:30:00,2715471.0,20201027,True,False,9.166,-1.5065,-2.9658,-1.8243,10.0,0.0,9.166
003015.SZ,日久光电,10.0,4,9.999999999999998,2020-10-27 09:30:00,6360373.0,20201027,True,False,10.0,10.0,2.7414,-10.0,-2.1263,0.0,22.7414
003013.SZ,地铁设计,4.05982906,3,10.0,2020-10-27 09:30:00,,20201027,True,False,-9.5688,-7.6294,-0.6883,-4.901,8.1208,-5.94017094,-15.50897094
003009.SZ,中天火箭,-10.0,17,10.002336994624915,2020-10-28 09:30:00,,20201028,True,False,-10.0,0.3174,-10.0,2.3806,-1.7166,-20.0,-29.6826
003015.SZ,日久光电,10.0,5,10.028860028860034,2020-10-28 09:30:00,9316845.0,20201028,True,False,10.0,2.7414,-10.0,-2.1263,10.0,0.0,12.7414
002192.SZ,融捷股份,0.64516129,2,5.012406947890827,2020-10-28 09:30:00,,20201028,True,False,4.9803,0.7515,-1.3986,0.9456,0.0,-9.35483871,-4.3745387099999995
003017.SZ,大洋生物,10.0,2,10.002188662727074,2020-10-28 10:05:45,480554.0,20201028,False,True,-7.9387,-5.1437,10.0,10.0,3.5398,0.0,-7.9387
605111.SH,新洁能,9.16604057,16,4.53293263210618,2020-10-28 10:22:45,,20201028,False,False,-1.5065,-2.9658,-1.8243,10.0,-8.187,-0.8339594300000002,-2.34045943
003015.SZ,日久光电,10.0,6,10.032786885245908,2020-10-29 09:30:00,6875510.0,20201029,True,False,2.7414,-10.0,-2.1263,10.0,-0.8977,0.0,2.7414
000816.SZ,智慧农业,9.89010989,2,9.890109890109885,2020-10-29 09:30:00,55074526.0,20201029,True,False,10.0,4.0909,10.0,10.0,10.1083,-0.10989011000000026,13.98100989
300549.SZ,优德精密,20.0,2,10.73398387781078,2020-10-29 10:52:30,1956198.0,20201029,False,True,1.3083,2.8272,0.8147,-16.33,5.4728,10.0,11.3083
003015.SZ,日久光电,2.74135876,7,10.011918951132298,2020-10-30 09:30:00,,20201030,True,False,-10.0,-2.1263,10.0,-0.8977,7.5483,-7.25864124,-19.38494124
000816.SZ,智慧农业,10.0,3,10.000000000000009,2020-10-30 09:30:00,32353364.0,20201030,True,False,4.0909,10.0,10.0,10.1083,10.1639,0.0,4.0909
